global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
555.1295077150736	4.347942426593818	308168.77033597993	18.904603344974536	718.4646809213114	13.097733337607224	171.55061858306766	516191.4977313617	597.3066829480623	2.8577048050730127	356775.273494417	8.166476752937387	607.6694001490862	413.9396971049422	1.488914	53.113842	2.179006764467996	1.1053671392850175	-0.1353053178	-0.0457110301	-0.0378147575	-0.1133196025	-0.2165394234	0.0400004696	-0.0785682962	-0.0500443894	-0.2315477878	0.1910691253	-0.1314722196	0.0944239069	-0.0675028307	0.0261884294	-0.0950981858	0.0171367373	-0.1007818466	-0.1101759224	0.1091878422	0.260530372	0.0259794824	-0.1295659161	-0.0582394623	0.0379976295	0.050951669	0.1445472766	0.0502495765	0.1616539359	-0.1180856921	0.0687397182	-0.0101523227	-0.0565818562	0.0513469872	-0.1043082674	0.1597256257	0.0504880608	0.0274589026	0.0344491531	-0.0114966994	-0.1324838753	0.1280540767	0.0109581099	0.1219286445	0.2090486342	-0.0639678576	-0.0472372043	-0.0704648181	-0.1757015227	0.1109024007	-0.1433165726	-0.0943675269	-0.0549378994	-0.076042246	-0.0613898437	-0.0256232391	-0.1390276206	0.014103756	0.043711386	0.000170529	0.1416808539	-0.0864550917	-0.1236287482	0.0283342559	-0.0607252113	-0.0447370162	-0.1967184235	0.0213525769	0.283602587	-0.0174998892	0.0346862172	0.0771611802	-0.3168956548	0.0117899614	-0.0381553181	-0.0105197751	0.2746697109	0.0472739518	0.1146126183	0.0201469352	0.0294811378	-0.1669973446	0.233042913	-0.0337090253	-0.0901610781	-0.0438252612	0.0835948747	0.0438922256	-0.0089384093	0.0	0.0	0.0	-0.3306145180962971	-0.000503279789541	0.1093059595760467	2.5329054656044457e-07	1.5654731119369671	-0.6701651264104669	2.450706064197612	0.449121296656757	-1.0604496885020325	-0.3270624111220783	0.1069698207689874	1.1245535418440578	0.0912050747193053	-0.0193016096223175	0.0003725521340123	0.008318365654554	0.0077751829996721	0.0030502433184111	6.0453470678390034e-05	9.303984301512166e-06	-0.0003307701974356	0.0012736660021894	1.0940892351158583e-07	1.6222250851331288e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.0654783650818	3.935970650008244	312554.2090995778	15.491864957726316	725.7919191706101	7.327238249298716	53.68842036198612	526773.9099333574	600.0305338809364	2.723850932874143	360036.6415894416	7.419363904519338	611.4410370577716	399.016255687929	1.678957	59.893242	3.0513076137307085	1.7287205151178198	-0.056299378	0.0288086715	0.0414656719	-0.0407994622	-0.3026081654	-0.1030479475	0.0315119854	-0.0840822218	-0.1674614925	-0.038612859	-0.0442344431	0.1642782763	0.0508919498	0.0524885936	-0.0661806454	0.0375508076	-0.2382400269	-0.0938518677	0.0553055748	0.190297193	-0.0432641206	0.0219541799	-0.0556733168	-0.0500562004	0.0391797764	-0.124334438	0.0148992186	-0.056736178	-0.0064845142	0.0133507223	0.0495850769	-0.0331438768	-0.0380086875	0.0078781265	-0.0182936931	-0.0586355533	-0.0356860228	-0.0813881755	0.0025424821	-0.0330002959	0.2214053544	-0.0632421571	0.1193164601	0.1891419056	-0.15565376	-0.1607909129	0.0009387236	-0.0570982705	0.0589864959	-0.0054812368	-0.0051603456	-0.0615829681	-0.0009217214	0.0084496858	-0.0674085128	0.0803297092	-0.1734344088	0.0706085339	-0.1141916132	-0.0381337052	0.0538637353	-0.0537942696	-0.04495308	0.0210136635	-0.0024765214	-0.2285299107	0.0931247369	0.2507938529	-0.0780656027	-0.0930299546	-0.047365919	0.1390608829	-0.0657223864	-0.0611495364	0.111984922	0.0651093547	0.0159483409	-0.0739515137	0.2104366839	-0.0277418328	-0.0017480895	0.0169429241	0.0273327669	0.0684352417	-0.2491730305	0.0828005146	0.0412028041	-0.0133844514	0.0	0.0	0.0	-0.3018873194507989	0.0287271986454982	0.0911359536451887	0.0008252519420179	0.6876714884896558	-0.8778016234473114	0.4728920760815787	0.7705356901267354	-1.4165926319846562	-0.3561429434826237	0.1268377961924673	2.006734684993216	0.0611322648326726	-0.0300728098866327	0.0009043738944775	0.003737153803572	0.0114220530407973	0.0036468700411251	0.0001304632956667	1.3299661096856514e-05	0.001722266837912	0.0020530370353476	2.9662030609714e-06	4.214961068508863e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.982710420978	-3.082767944103807	309116.7742870571	9.503458197194014	718.5762294282849	-7.215689742325139	52.06617845749624	516351.7974993712	601.025403554816	0.9948696738795206	361231.53571822937	0.9897656680051438	609.832264929004	392.2245546525076	1.189218	42.42284	1.1174279627219126	0.7469826161585326	-0.0176991399	0.1041984483	0.0654115832	0.0188193705	-0.1721712358	-0.0074399244	0.0397257961	0.0622678464	-0.0823326379	-0.0445563412	-0.0114467715	0.1360015847	0.0295001891	0.0575750795	0.0320122013	0.0038547887	-0.0873048402	-0.019184667	-0.003938236	0.1636070331	-0.0256474852	-0.0056423472	-0.0148568968	-0.1253120251	0.0362654828	-0.0356766065	-0.0355254835	-0.0111289072	0.1189754684	-0.0175865199	0.0418510373	-0.0310349051	-0.0549579262	0.0292954187	-0.0019692558	-0.0973317004	-0.0003209203	0.0231576332	-0.0581897055	-0.0038030338	0.167841713	-0.0268376134	0.0373088304	0.0354297571	-0.1003585299	-0.0448741667	0.0350489739	-0.047606045	0.1374538991	0.0152221598	-0.0018242321	0.020155736	0.0231848406	0.1342975872	0.0180263167	0.0632708923	-0.1657568949	0.0420391214	-0.1007810989	-0.0505544754	0.0063773867	-0.0127712386	-0.0849658844	0.0876388168	0.0094985883	-0.1749161695	0.0432899673	0.1431390177	-0.0903626407	0.0140968414	0.0280663089	0.2401352944	0.0479011511	-0.0729242478	0.0141225942	0.0099536923	0.0532626895	-0.064668946	0.0767952312	-0.0655953257	0.1269448531	0.0730093663	0.0169595583	0.0491919474	-0.087069774	0.0819870831	0.0384754238	-0.0178027522	0.0	0.0	0.0	-0.2493345026193338	0.052552816831465	0.0621676941964305	0.0027617985569215	0.4752385480905161	-0.2124329403991396	0.2258516775911817	0.0451277541666244	-1.4938640682349489	-0.0772714362502926	0.005970874860183	2.231629854363472	0.0476598593750321	-0.0134724054576405	0.000181505708815	0.0022714621956478	0.0102951076555302	-0.001126945385267	0.0001059892416389	1.270005901374809e-06	0.0026263313798247	0.0009040645419126	6.897616516651912e-06	8.173326959438198e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.068331259288	-2.9143791616900216	305884.5790419335	8.493605898093033	714.1573975838271	-4.418831844457827	19.526074869594563	510020.7885237045	599.9261611135382	-1.0992424412777382	359911.398788427	1.2083339447062418	608.2257216946482	383.07911422517566	0.896266	31.972403	0.4916345066687856	0.2612892111131722	-0.0107955294	0.1163574852	0.0721048015	0.029244748	-0.11104069	0.0536816718	0.0631400507	0.047102441	-0.0331699711	-0.0057572281	-0.0124924053	0.0743628896	0.1033518406	0.0655333259	0.0082758136	0.0238730811	-0.1904093604	-0.073339121	-0.1387433031	0.097863378	-0.0513968743	-0.0221609901	-0.0344213088	-0.110393545	-0.0070840762	0.0077448701	0.067148067	-0.0335676769	0.0997287481	-0.005582125	-0.0058978182	-0.0615741913	0.0523193413	0.0794437518	-0.0253982943	-0.0987709866	-0.0154840478	0.0392016714	-0.0573280608	0.0024889426	0.1310564413	-0.0655079302	-0.0031490346	0.0356700591	-0.0702088049	-0.0064833202	0.1324864463	-0.0463409455	0.0244415106	-0.0519122554	0.0515354923	0.0569121677	0.104738969	0.0500185958	-0.0355883006	0.09206362	-0.1435534462	-0.0180275723	-0.0920211704	0.0162815705	-0.1525559335	-0.0007154233	-0.0875357642	0.0786683975	0.0216809664	-0.1594302909	0.0267675121	0.0434741519	-0.1698525024	0.0513362365	0.0037107497	0.1684177162	0.0104438575	-0.0905008157	0.0305527803	0.00683087	0.079333048	0.0162079949	0.0693957333	-0.0350368306	0.0879993003	-0.0053071845	-0.0152598721	0.0556419499	-0.0219722911	0.0811547674	0.0357125974	-0.022184154	0.0	0.0	0.0	-0.2174138739129603	0.0319206287063734	0.0472687925698405	0.0010189265370101	0.332004144527545	-0.143234403562971	0.110226751983467	0.02051609436404	-1.586699930183535	-0.092835861948586	0.0086184972637369	2.5176166684444348	0.0435901935220912	-0.0040696658529408	1.656218015459317e-05	0.0019001049712933	0.0102059255929141	-8.918206261610169e-05	0.000104160917208	7.953440292462282e-09	0.0023123070463646	-0.00031402433346	5.346763876667381e-06	9.861128200505996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.1904615173859	2.1221302580978545	308236.44855988794	4.503436832334467	712.9292011645016	-1.2281964193255137	1.5084664444440126	508268.0458730544	601.7682524028577	1.8420912893194556	362125.0295999894	3.393300318186613	609.5627533013189	391.9246827561564	0.938277	33.471043	0.7016892430763723	0.5405306969916187	0.0129602923	0.0703112891	0.0511355986	0.0257506081	-0.0607162819	0.0732876995	0.0796223097	0.0470780856	0.0063633423	-0.0869325365	0.0233183376	0.0241929011	0.0672007296	0.0989940058	0.0463280469	-0.0448627021	-0.0373526943	0.0032004121	-0.1002635418	0.0693846012	-0.0463042769	-0.0393279955	-0.0358713523	-0.0175183616	-0.0625937776	0.074704828	0.0779303403	-0.0836116767	0.0013168249	0.0738445299	0.0399031489	-0.023406789	0.1225042254	-0.0961300741	-0.0830466512	-0.1566056429	0.0891551848	0.0900192799	0.0992993763	0.0292071706	0.082090704	-0.0361196578	-0.0476910489	0.0033495646	-0.0183901559	0.0328291578	0.0864366298	-0.0266585115	0.0682615285	0.0148719428	-0.0545072943	0.0478669207	0.0092664558	0.165953633	-0.1169332442	0.0333825873	-0.0250998328	0.0132167377	-0.01549927	0.0403546409	-0.0863556745	0.0235446365	-0.0648693249	0.080172526	0.0304062629	-0.1283942291	-0.017535587	-0.0388062371	-0.1495877408	0.131547501	0.1119886401	0.1189179109	0.0610383559	-0.0038972571	0.029620296	0.011816484	-0.0802760629	0.0232623526	-0.047244366	0.0259982125	0.0076218312	-0.0231890781	-0.0246145489	-0.1205558521	0.0168785892	0.0803037594	0.0329168701	-0.0265195758	0.0	0.0	0.0	-0.196113467335266	0.0213004065776943	0.0384604920702604	0.000453707320375	0.172429593632998	-0.159574550894547	0.0297319647604408	0.0254640372931963	-1.5901811130413606	-0.0034811828578256	1.211863408961892e-05	2.52867597227346	0.0341152223390913	-0.0094749711829999	8.977507891867863e-05	0.0011638483952456	0.0106903676219487	0.0004844420290346	0.0001142839598924	2.3468407949516123e-07	0.0026995558892562	0.0003872488428916	7.287601999217834e-06	1.4996166632088314e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.7616906406689	-1.4287708767169534	306652.0100212119	2.0413862181545315	711.491278219543	-1.4379229449585864	2.067622395638374	506219.8389824791	600.5789668032997	-1.189285599557934	360695.095366519	1.4144002373158744	608.0126917078483	391.4323844683843	0.737978	26.325808	0.2209663760442017	0.1246379459468097	0.0179940197	0.0529224275	0.0321767715	0.0278275918	-0.0576297117	0.0709792794	0.0757275723	0.0444142055	0.0127725538	-0.0639402492	-0.0049243996	0.0157101721	0.0476997824	0.044853263	0.0359034584	0.0128021649	-0.0849506599	-0.0314221485	-0.0441079128	-0.0481308533	-0.0587483391	-0.0642083703	-0.0266185064	0.0473105854	0.0005992638	0.0588546349	-0.0781300129	0.0410042888	-0.05896684	0.0022314935	0.1264556828	-0.0602043813	0.0320094238	0.0071538899	0.0707090709	0.0804027769	0.1080931147	-0.047448616	0.2102429797	0.0090394029	0.0631647387	-0.0421670846	-0.0534796854	0.012344674	-0.06369025	0.0058135072	0.1124309749	-0.0208696297	-0.0028776597	0.0916241631	-0.0229681127	-0.0124502506	0.079769834	0.0571276638	-0.0580257366	0.0383467786	0.1008289035	-0.0019367017	-0.019300355	0.0280991033	-0.0444339611	0.0263896078	-0.0561532717	0.0743716896	0.0370211937	-0.1211532919	-0.0262424851	-0.0469743373	-0.177493209	0.1193653443	0.0592106523	0.0822954338	-0.026173838	-0.0362118284	0.0138333437	-0.0010201297	-0.0263357314	0.0516217143	0.0012756434	-0.0039619111	0.0305646221	0.016170752	-0.0038378402	-0.1294092014	0.0821366282	0.079434255	0.0300908175	-0.0308000317	0.0	0.0	0.0	-0.1947608427559544	0.0013526245793115	0.0379317858710095	1.8295932525578704e-06	0.2054027369613749	0.0329731433283768	0.0421902843512237	0.0010872281809536	-1.5264000126153974	0.0637811004259631	0.0040680287715468	2.329896998512285	0.0327212308717305	-0.0013939914673608	1.943212211074717e-06	0.001070678949761	0.0109440810324268	0.0002537134104781	0.0001197729096443	6.437049465642903e-08	0.0035090411656283	0.0008094852763721	1.231336990207402e-05	6.552664126632153e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.0218619154041	-0.7398287252648288	305833.17975638027	0.5473465427269815	714.3862141858812	2.894935966338153	8.380654249198216	510347.6630188357	601.255478788677	0.6765119853772603	361508.15077340126	0.4576684663590825	609.0437659471962	381.98502162245455	0.7241769999999998	25.833492	0.296801241411965	0.1667848597624305	0.0061588296	0.0899299554	0.0387916678	0.0379197597	-0.0431764572	0.0638386464	0.088988928	0.0225962511	0.004157118	-0.0008202011	0.0171620415	0.0555229369	0.0722951602	0.056446182	0.0553831131	0.0349239974	-0.0162594692	0.0115148573	-0.0904480586	0.0881170046	-0.0657138873	-0.0133500011	-0.0328251885	0.0390787807	-0.0705420583	-0.0255522523	-0.1963474368	-0.0973672529	0.0146943521	-0.0174604378	-0.0047069267	0.0388152905	0.009353564	0.0540847595	-0.000753183	-0.0153978909	0.1154190774	0.0781391674	0.010579302	0.0220849683	0.0868351719	-0.024771437	-0.0246100606	-0.0449995942	-0.0177652411	0.0419536189	0.0619670708	-0.0211114135	0.0822234864	0.0019046323	0.0188370303	0.0807005573	0.0602285511	0.0511517462	-0.0583298744	0.0569905892	0.0135837911	-0.1061033098	-0.0654171873	-0.081543523	-0.0904195365	0.0199469072	-0.066160122	0.0830331968	0.0313706858	-0.1204610975	-0.0125895987	-0.0305676906	-0.1467197187	0.1200535339	0.0984467751	0.1302788746	0.0445395078	-0.0417800263	0.0052280611	0.032589248	0.0189801877	0.046910189	-0.052107656	0.0549052182	0.0238694842	0.0623448959	0.0381957355	-0.0090786746	0.0877928653	0.0785464546	0.0272370433	-0.0350166499	0.0	0.0	0.0	-0.212807189593434	-0.0180463468374796	0.0452868999426557	0.0003256706341786	0.1374581619499366	-0.0679445750114383	0.018894746286655	0.0046164652734849	-1.6155272373991494	-0.089127224783752	0.0079436621976534	2.609928254778528	0.034515118881173	0.0017938880094425	3.218034190421585e-06	0.0011912934313815	0.0109719701993771	2.7889166950298763e-05	0.000120384130056	7.778056331816367e-10	0.0028971564464352	-0.0006118847191931	8.393515475121037e-06	3.744029095820189e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.7667521986131	1.7448902832089743	307766.14934499736	3.0446421004370947	710.0255088550132	-4.360705330867972	19.015750982660357	504136.2232248204	602.89212285092	1.6366440622430218	363478.91179568885	2.6786037864753403	610.027888052417	392.0508100026727	0.743917	26.53768	0.2393072119049717	0.1335348322846072	0.0041082046	0.084825352	0.0472154971	0.0247601964	-0.0445092911	0.0570718928	0.0234369726	0.0927786376	0.0437822353	-0.1754644996	0.0315327505	0.0512463066	0.0577857159	0.0229730396	-0.041162317	-0.0748961873	-0.0207093057	0.0474490365	-0.0981489795	-0.0017351372	0.0076137421	0.0233867127	-0.0330028422	-0.0509203137	0.0405565651	0.0376531092	-0.018491225	-0.0759341714	-0.0833038509	0.0147156217	-0.0151900013	-0.0261003226	0.2229325689	-0.0364650856	0.0157954189	-0.1715333562	0.0645267652	0.0675575808	0.0542878997	0.0335360447	0.0684682854	-0.0170148869	-0.0168322202	-0.0147993916	0.071024769	0.0042256292	0.0723120441	0.0387178373	0.0157311849	0.0057704313	-0.0369729447	0.0547951732	0.0615484297	0.120576121	-0.125036094	0.0800823451	0.0363026474	0.0577732	-0.0644314527	-0.0606650818	-0.1057009906	0.0212648995	-0.0718182442	0.08897169	0.0297777328	-0.0978072378	0.0048890851	-0.0359946285	-0.1705279255	0.1150141391	0.0599760802	0.0893012437	0.0026358472	-0.0567336564	0.0346616593	-0.0165952968	-0.0450210242	0.0056665312	-0.0666272584	-0.02894575	-0.0315599526	0.0177862588	0.0005244999	-0.0779400157	-0.0146465998	0.0776405624	0.0243581765	-0.0391606907	0.0	0.0	0.0	-0.1752950540836195	0.0375121355098145	0.030728355986179	0.0014071603105066	0.1837750522800547	0.0463168903301181	0.0337732698405368	0.0021452543298521	-1.7373674431094486	-0.1218402057102991	0.014845035727528	3.018445632376663	0.0342801893680454	-0.0002349295131275	5.5191876138370127e-08	0.001175131383109	0.0111250510624505	0.0001530808630734	0.0001237667611421	2.3433750639297293e-08	0.003181905677329	0.0002847492308937	1.0124523739418522e-05	8.108212449461046e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.6483700350302	-0.1183821635828508	307634.8143825158	0.0140143366545568	717.2165049098483	7.190996054835068	51.71042426065352	514399.5149150984	602.2996896844161	-0.5924331665039517	362764.9161939439	0.350977056773899	610.5944888994071	391.3338294906477	0.720569	25.704788	0.239779986351699	0.1642560377759709	0.01957173	0.0660117154	0.0410333863	0.0319046871	-0.0586375232	0.0236390145	0.0717311348	0.0080597592	0.0290635336	-0.0664751108	0.0322165901	0.024649621	0.064410748	0.0621902072	-0.008288829	-0.0536329663	-0.0360162582	0.0074485477	-0.1460924354	0.0380638465	-0.0016172769	-0.0299140275	0.0623469844	-0.0276156562	-0.0128762802	0.0523873351	-0.0094970362	-0.0707674843	-0.016848343	0.0712436698	-0.0504311018	-0.0353016533	0.0204329287	-0.0876560884	0.0356955443	-0.11045949	-0.0829354101	0.0934576462	-0.0175950544	0.0385877999	0.0587723124	-0.0403544558	-0.0324781391	-0.009144767	0.0169947444	0.0197961625	0.0959743825	0.0136584009	0.0644704005	0.0477130975	-0.0509372011	0.0153993172	0.0021314192	0.1538622082	-0.0218129523	0.0072786645	-0.0201133216	0.0284996966	-0.0464208962	0.0317632031	-0.0102801812	0.0301935595	-0.0603080722	0.0794540707	0.0338476626	-0.0932212708	-0.0161903036	-0.0469745905	-0.1390178813	0.1317436351	0.0903516127	0.1025029245	0.0133076486	0.0077958392	-0.0315878123	-0.0051670551	-0.0206229991	0.0618401321	-0.05792466	-0.0087061281	-0.0094174226	0.0400386987	0.0163073162	-0.1039255248	0.0459938555	0.0767167874	0.0214568693	-0.043223565	0.0	0.0	0.0	-0.1679747081695666	0.0073203459140528	0.028215502584651	5.3587464301390914e-05	0.1897598258895811	0.0059847736095264	0.0360087915216441	3.581751515728366e-05	-1.688108160635224	0.0492592824742246	0.0024264769098754	2.849709162003239	0.0316270241406263	-0.0026531652274191	7.039285723985862e-06	0.0010002686559917	0.0117833394132871	0.0006582883508365	0.0001388470877287	4.333435528471697e-07	0.0029490475685068	-0.0002328581088221	8.696881561315869e-06	5.4222898844251446e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.3728600216707	-0.2755100133595078	307329.2679286069	0.0759057674613562	717.4325297310849	0.2160248212366013	0.0466667233903055	514709.434716344	603.265062593159	0.9653729087428928	363928.735745528	0.9319448529347136	611.859546098997	384.1756698994037	0.715122	25.510473	0.255860648098579	0.1171661124699252	0.0133118479	0.0674278009	0.0360742964	0.0441436242	-0.0217805922	0.0146459965	0.0375467887	0.0158516909	0.0186243436	-0.0008632204	0.0396713086	0.0470519356	0.0407970305	0.0362512636	-0.026997164	0.0071598913	-0.1483217249	0.0122646093	-0.0069101185	-0.0777538107	0.0065402013	0.0650008189	0.0197212849	0.0628267437	-0.022159698	0.0889067308	-0.0983108309	-0.0825912791	0.0411155077	-0.0755894534	-0.0179020336	0.1110112739	0.0096633149	0.0227152088	-0.0214810284	-0.0405884984	-0.0333523972	0.0048126407	0.0097749033	0.0420320486	0.0526994514	-0.0100490528	-0.00540379	0.0119900543	0.0006466193	-0.0536751309	0.0476303585	0.0286154198	-0.0500282713	0.0388680763	0.0517327718	0.0856914318	0.0326095958	0.0726502007	-0.0766185742	0.071277579	0.1123980695	-0.0043815478	-0.0176123492	0.0580363329	-0.0331127251	0.0295893009	-0.0511554037	0.0683938982	0.0327660901	-0.0893011038	-0.0148143164	-0.075196518	-0.1451555051	0.113883119	0.0678531494	0.0625378454	-0.0227485637	-0.0328980781	-0.0012685433	0.022074189	0.0323831226	0.0758057295	-0.0494687443	0.0237372548	-0.0135921197	0.0673945704	0.0130886022	0.0090424351	0.0910755834	0.0757753421	0.0185357945	-0.0471968518	0.0	0.0	0.0	-0.1423108344976213	0.0256638736719453	0.0202523736154093	0.0006586344118495	0.116382463080356	-0.073377362809225	0.0135448777126504	0.0053842373728366	-1.7450892857177325	-0.0569811250825085	0.0032468486156684	3.0453366151268257	0.0302800963599968	-0.0013469277806294	1.8142144462315096e-06	0.0009168842355706	0.0124292773865728	0.0006459379732857	0.0001544869363523	4.172358653324393e-07	0.002945147591724	-3.89997678279996e-06	8.673894337037678e-06	1.5209818906378723e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
