global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
518.5579370524916	-0.7199018365188294	268902.33408013586	0.5182586542231834	794.3913665771485	1.496829131155323	2.240497447875199	631057.6432923095	573.8999028721929	-0.0624566676813174	0.0039008353378545	329361.09851671243	601.6484486329489	466.7765189015912	0.7444809999999998	20.006628	0.1542090970380586	0.0754328654230341	-0.0743602294	0.0130332325	0.0428320677	-0.0487890301	-0.0539581566	0.0658743476	0.0406327298	-0.0988156614	0.0014870998	0.0393066107	0.0753100561	-0.0217289857	-0.0542590251	0.0648578329	-0.0790312321	0.0332050182	-0.0556707253	-0.0276874281	0.0134451414	-0.0339058259	0.0415244598	0.1154242819	-0.0286905083	0.0042709889	0.0341274618	-0.0234528962	-0.0376504636	0.1337068621	-0.0700008119	-0.0570068745	0.0974179765	0.0527334025	-0.0384380865	-0.0012262165	0.0046054649	0.0169427785	-0.0139228953	-0.0042931667	-0.1195681938	-0.0298863124	0.0521628713	0.0782522223	0.0631801223	0.0370178725	0.1030436668	-0.0170281552	0.0267053087	-0.076224988	-0.0280264007	-0.0039344265	0.0599432416	0.0292824946	-0.0467783755	-0.0614971101	-0.1078765971	0.0211169007	0.0321777877	-0.062322721	-0.0103727308	0.0014405718	-0.1274090153	-0.1264272658	-0.0821111627	-0.0008774275	-0.0369667195	-0.0567095513	0.0559970223	-0.0420706721	0.0409549539	-0.0812603378	-0.0117899254	0.0132265143	-0.0510874449	0.0018141761	-0.0334679872	0.0444249988	0.0169947832	-0.0125890273	0.022320218	0.0537473919	-0.0146409177	-0.0594058109	0.0059377386	0.0138832641	0.0943876598	0.065932	0.0256176456	-0.0846728606	-0.0698591728	0.0	0.0	-0.3077467434458754	0.0147068486211878	0.0002162913963665	0.0947080581015414	-0.2660176375051151	-0.0524263336244388	0.0707653834638028	0.0027485204573009	1.0529922501869464	-0.0257404217216219	1.1087926789537688	0.0006625693104069	-0.0030619645834428	0.0004950197109356	9.37562711025804e-06	2.450445142148638e-07	0.0041960006467105	-0.0007268727220351	1.7606421427194937e-05	5.283439540387158e-07	-0.0055171426582654	-4.81742844539966e-06	2.3207616826545787e-11	3.04388631116518e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.5694716136336	0.011534561141957	268914.2968896431	0.0001330461007375	791.5028074322324	-2.88855914491603	8.343773933678028	626476.6941731056	573.3167081890684	-0.583194683124475	0.3401160384246567	328692.04788874945	601.4660559286618	464.5570253498981	0.7331539999999999	19.702229	0.2219422459225104	0.1102320738527313	-0.0802863677	0.0100299512	0.0362669176	-0.0483499527	-0.069451573	0.0344382743	0.0251177431	-0.1111052201	-0.0248756024	0.0690566557	0.0436365812	-0.0739218077	-0.0001965623	-0.0158002596	-0.041542375	-0.0164311131	0.024097848	0.0968149337	-0.0740619363	-0.0606101304	0.0007862534	-0.0112461351	-0.0265973871	0.057128784	-0.0423934374	0.064879101	0.006908155	-0.0193921114	0.1175566776	0.1388098556	0.1925178906	0.0845647495	-0.0389324816	0.0066998608	-0.0858076417	0.0504330801	-0.0529558544	-0.0719956779	0.1616306192	-0.0153493589	0.0604391439	0.0703294227	0.0506831507	0.0260051604	0.0369227613	-0.0590160482	-0.0732821587	-0.0411827554	0.0206941551	0.0231203235	0.0438427232	0.0390772916	-0.0070820086	-0.0281356994	0.1068517363	-0.0232255796	-0.0974276954	0.0449285419	-0.034065572	-0.0285201424	-0.0771609561	0.024060894	-0.0893645211	0.0017683929	-0.0446627619	-0.0700345793	0.0746240081	-0.0362245736	0.0579888077	-0.067997673	0.0195699957	0.0005807383	-0.0997822241	0.0069042899	-0.0678504214	0.00555149	0.0136457795	-0.0226491462	0.0220286472	0.0055966621	-0.0542512969	0.0040947349	-0.0187955488	0.075489542	0.092726737	0.0674017619	0.0241851625	-0.0861279511	-0.0666705703	0.0	0.0	-0.3243818676068741	-0.0166351241609987	0.0002767273558518	0.1052235960321236	-0.1855735930173807	0.0804440444877344	0.0344375584253804	0.0064712442935445	1.0419624483195091	-0.0110298018674372	1.0856857437079857	0.0001216565292349	-0.0022070985562192	0.0008548660272236	4.871284036864876e-06	7.307959245010613e-07	0.0052121121060237	0.0010161114593131	2.7166112605758807e-05	1.0324824977476e-06	-0.0059228306798554	-0.00040568802159	1.6458277086160842e-07	3.507992326223638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.825046413886	0.2555748002523614	269179.4287863709	0.0653184785240344	792.3624491373698	0.8596417051373919	0.7389838612115227	627838.250802971	573.1226825796681	-0.1940256094003416	0.0376459371031739	328469.609287315	601.6320578122272	466.230400471329	0.713794	19.18198	0.209711719164953	0.1200583517916971	-0.0668508783	0.0095944253	0.0403425096	-0.0514737188	-0.0515006749	0.0137392115	0.0240096412	-0.0960847314	0.0640986022	0.0925247719	0.030635131	0.0435169092	0.1129515657	0.0321363303	0.1025818375	0.0627414469	-0.0214760873	0.031916179	-0.0325307205	0.0214304074	0.0476266721	-0.0279489774	0.0187233103	0.0314046241	0.0025789801	0.1126116143	-0.1116277289	0.0083600552	0.0103061804	-0.0974159095	0.1386985672	4.00918e-05	-0.0248086485	0.0311888735	0.0161652426	0.0232681539	-0.0974878133	0.0695796365	-0.0977233477	-0.0190533608	0.0658774371	0.0573315247	0.0657028367	0.0084514328	0.0574105926	-0.0776460419	-0.0603470539	-0.008609695	-0.0633926317	-0.016469095	-0.0259399252	0.0475132769	-0.0227954133	0.019243189	0.0097272772	0.0154915559	0.0079581407	0.0174754613	-0.0114670361	-0.1376435283	-0.1157982823	0.005248118	-0.0732880082	0.0044604469	-0.0286961253	-0.0770114276	0.0464505326	-0.0207818267	0.0412787817	-0.0666773046	0.0119055687	0.0107306806	-0.1001653642	-0.036895744	-0.0588008852	-0.0084931281	-0.0286373903	-0.0318486811	0.0726951926	-0.0071949589	-0.0980320793	0.0285230834	-0.0199108474	0.1112785103	0.0022568411	-0.0259062309	0.0227471623	-0.0875044557	-0.0633451081	0.0	0.0	-0.3206065386526973	0.0037753289541768	1.4253108712245808e-05	0.1027885526268634	-0.2690669091734179	-0.0834933161560372	0.0723970016121363	0.0069711338427319	1.092909547624103	0.0509470993045939	1.1944512792879216	0.0025956069275521	-0.0021250684730345	8.203008318469988e-05	4.515916015085181e-06	6.7289345472887824e-09	0.0038678467596562	-0.0013442653463675	1.4960238556182963e-05	1.807049321444535e-06	-0.0059264547453061	-3.62406545070023e-06	1.313385039095906e-11	3.5122865848161195e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
519.1012706695793	0.2762242556933643	269466.1292107719	0.0762998394333531	796.058154296875	3.695705159505224	13.65823662599353	633708.5850225473	574.7156039151279	1.5929213354597778	2.5373983809629617	330298.0253835301	603.514759766989	465.0820712795147	0.738195	19.837708	0.2540022784153345	0.1421390810647406	-0.0626393573	-0.0052156341	0.0484192516	-0.0606017956	-0.0303967781	0.0431610949	0.0516420134	-0.0899556171	0.0597938172	0.1038377365	0.0541647106	0.0122201043	-0.0083181523	-0.0072929188	-0.0209834906	-0.0198811148	-0.0020691567	0.0494100102	-0.1292608033	0.0276712565	0.0187800312	0.0552403883	-0.0519476003	-0.0547082743	-0.0310741955	0.0051990513	-0.1043543889	-0.0404780557	-0.0354673941	-0.0271295988	0.0786898928	0.0639235012	-0.0053315406	-0.0114114233	0.0394571449	-0.052414867	0.0951375139	0.0470389686	-0.0049991061	-0.0475816761	0.0630460695	0.0414653072	0.0889926062	0.0110341846	0.0830175786	-0.0621574669	-0.0417321548	-0.0658095848	-0.0740591572	-0.0137907337	0.0101241806	-0.0016495321	0.0707060948	0.0268154259	-0.0094120892	-0.0267338358	0.0383330063	-0.0270915302	-0.00928505	-0.0365047116	-0.1046476192	-0.0026039582	-0.0652176146	-0.0100115294	-0.0192230438	-0.0966143867	0.025064325	-0.0165486992	0.0374313191	-0.0935659541	-0.0178384055	0.0056194886	-0.0998924998	-0.0162931484	-0.0329298389	-0.0390635636	-0.0076272677	0.0647646573	0.1387004864	-0.0204261447	-0.0935547603	-0.0115229138	0.0186989305	0.0241133816	0.0068753514	-0.0257720954	0.021303973	-0.0888011186	-0.0598896127	0.0	0.0	-0.362633866755587	-0.0420273281028897	0.0017662963074679	0.1315033213181088	-0.2572410294067708	0.0118258797666471	0.0661729472102551	0.0001398514322551	1.2062238746844258	0.1133143270603227	1.4549760358587094	0.0128401367171337	-0.0022149072659235	-8.983879288900019e-05	4.905814196640714e-06	8.07100870775267e-09	0.002693615703889	-0.0011742310557671	7.255565560237433e-06	1.378818572328153e-06	-0.0063990797663594	-0.0004726250210532	2.2337441052563202e-07	4.094822185623027e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.0706957445417	-1.0305749250376266	268397.2457892335	1.0620846761163096	793.947504124497	-2.1106501723780866	4.454844150159647	630352.6393055181	574.0226135253906	-0.6929903897372469	0.4802356802681813	329501.96083852	603.0357778027071	466.9464598363535	0.750885	20.178728	0.1001527013619246	0.0600783471254778	-0.0688355152	0.0034581158	0.0412240446	-0.0565880302	-0.0487656442	0.0506730216	0.0370989652	-0.0675116902	0.0341190954	0.006928307	0.1105097579	0.0926781358	-0.0880277479	0.0198544029	-0.0177874383	0.014516754	-0.1128649735	-0.0780540872	0.0088586773	0.1009020202	0.0294527349	0.0234846296	0.026921205	0.0360327279	-0.024473886	-0.0233212192	-0.0146080288	-0.0518231923	0.0444320596	-0.0653962565	0.0098725021	-0.095612515	0.0059080027	-0.0511024427	0.0341537885	-0.1120832775	0.0025894194	-0.0319906162	-0.0274720163	-0.0318803926	0.0632349601	0.0314170243	0.0839347521	0.0141158983	0.0765509487	-0.0367849294	0.067877479	-0.0336109876	-0.0185784028	0.083939441	-0.0124213632	0.0041401133	-0.0110288876	0.0156254793	-0.0123212224	-0.0026882311	0.0037673225	-0.1209138426	0.0571681735	-0.0237845122	0.0880717155	-0.0519889123	-0.0696893141	0.0004476249	-0.0170042219	-0.0647356153	0.0502406755	-0.035720858	0.0303280462	-0.0955543953	-0.0743759276	-0.0183603116	-0.026274476	-0.0068752226	-0.0086453161	0.0056834244	-0.0053579665	0.0385526771	0.0862461931	0.0589786906	-0.0663859742	-0.0960778475	-0.0127174192	-0.0100714885	0.0332724315	-0.0350994109	0.0198559238	-0.0900167565	-0.0563111775	0.0	0.0	-0.3288593587613491	0.0337745079942379	0.0011407173902528	0.1081484778449257	-0.2679411534212477	-0.0107001240144768	0.0717924616967086	0.0001144926539251	1.158906293064021	-0.0473175816204047	1.3430637961033909	0.0022389535304036	-0.0022138792725258	1.02799339770027e-06	4.901261433319365e-06	1.0567704257153452e-12	0.0028591196970892	0.0001655039932002	8.174565442283438e-06	2.739157176521186e-08	-0.0063984019983012	6.777680581996487e-07	4.593695407157224e-13	4.093954813186479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
517.6825354221567	-0.3881603223850334	267995.2074811125	0.150668435874053	791.601289506392	-2.3462146181049093	5.5047230342091655	626632.6015481827	573.109523492458	-0.9130900329325868	0.8337334082408325	328454.5259177523	601.8557946913735	463.4219493020706	0.7602069999999999	20.429228	0.1332167726476156	0.0629681065821361	-0.0746054421	-0.0158556155	0.014024127	-0.0492809465	-0.057392381	0.0026537201	0.0143982594	-0.0680261409	-0.0303002602	0.0137787786	0.1235456059	0.1348476882	0.1117572637	-0.0109743893	0.0580307541	-0.0234980181	-0.0133597147	0.0285644488	-0.0526747058	-0.0092253428	-0.0858814614	-0.0274345095	-0.0038215294	-0.0027246379	0.01175909	-0.0339320565	0.0248863069	-0.0371337299	-0.0142318819	-0.004687213	-0.0161457374	0.0126482282	0.0828692747	0.0028700046	0.0716121555	-0.0253920611	0.0399731159	-0.0238685961	0.0199876785	-0.0057162031	0.0565137542	0.0304410672	0.0151679782	0.029385283	0.0400626828	-0.099763431	0.0612232561	0.0847386109	0.0069017516	0.0982718954	-0.0519700338	0.0363177543	-0.0043027292	0.0758356149	0.1087930185	0.014177192	0.0307539839	-0.0590608519	0.0004913071	-0.0037333614	0.0001908921	0.051628155	-0.074739698	0.0013112669	-0.0156234912	-0.0778961137	0.0710274805	-0.0179724357	-0.0027481172	-0.0980521272	-0.0581751985	-0.063541645	0.0035111406	0.0147230758	0.0135819317	-0.0841175876	-0.001943534	0.0780357537	0.1058457259	-0.0484399024	-0.0041166001	-0.0660060967	-0.0408386048	-0.0263589948	-0.0916879806	-0.0107754497	0.0184033451	-0.0911502604	-0.052617148	0.0	0.0	-0.3406619314905441	-0.0118025727291949	0.0001393007230279	0.1160505515668681	-0.2477775549759115	0.0201635984453361	0.0613937167498408	0.0004065707022647	1.1832196370896355	0.0243133440256144	1.4000087095945288	0.0005911386977078	-0.0015090215317823	0.0007048577407434	2.277145983382599e-06	4.968244346860309e-07	0.0020288540343842	-0.000830265662705	4.116248692837044e-06	6.893410706669728e-07	-0.0064020237438021	-3.6217455009002544e-06	1.3117040473291236e-11	4.098590801620586e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
517.3687257547306	-0.313809667426085	267670.3983890736	0.0984765073700701	792.4861394708806	0.8848499644885806	0.7829594596554422	628034.2812534601	573.97913641331	0.8696129208519778	0.7562266321127082	329452.04903776915	602.6080213834454	460.7561257046312	0.735143	19.75569	0.1951994080628707	0.0904730603326124	-0.0834246387	-0.011189195	-0.0279464634	-0.0508939454	-0.0504426943	-0.0008051841	0.0243944971	-0.1087454831	-0.0371464076	-0.0545077121	0.1049240198	0.0366795519	0.0359344167	0.0471502231	-0.0220693663	0.0023767045	0.018132356	-0.0310285838	-0.0734185762	0.1819469677	-0.0598262975	-0.0212769186	0.034002144	0.0181462387	0.1175488042	0.0346455721	0.0334220084	-0.0599397234	0.0503760903	0.0500627296	-0.0558905695	0.1281983027	-0.0717480672	-0.0078160823	-0.0968741519	0.0119481319	-0.0145479778	-0.0033763966	-0.0378475751	-0.0159731259	0.0749854759	0.0519063414	-0.0080183449	0.0574470999	0.0565853479	-0.0762146255	0.0759436792	0.0615612781	0.0214968214	0.0146674806	-0.0777257693	0.0197279428	-0.0553566712	-0.004515112	0.0168956642	0.0201184959	-0.0210217213	-0.0974314384	0.0106894248	0.0426807327	-0.0940259904	-0.018601408	-0.0804432897	-0.0082093173	-0.0247097811	-0.0799855701	0.0652566987	0.0289948997	0.0028981401	-0.0812039855	-0.0493115926	-0.1089619531	0.0249517064	0.003312671	0.0232231003	0.0140795773	0.0093432884	0.0233282511	0.0845166389	-0.0285596775	-0.0262933788	0.0208086707	-0.0478746722	0.0224405338	-0.0750343515	-0.0187882821	0.0169465682	-0.092200596	-0.0488151074	0.0	0.0	-0.3367562711519269	0.0039056603386171	1.5254182680647166e-05	0.1134047861601501	-0.2288755068836394	0.0189020480922721	0.0523839976512428	0.0003572874220825	1.137943390171969	-0.0452762469176664	1.2949151592360744	0.0020499385349494	-0.0022132387276873	-0.0007042171959049	4.898425665734898e-06	4.959218590083011e-07	0.003224912428023	0.0011960583936388	1.0400060168417202e-05	1.4305556809938272e-06	-0.0057599902790596	0.0006420334647425	4.1220696984925993e-07	3.3177488014861084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
517.9270596377369	0.5583338830062985	268248.43910499185	0.311736724912891	788.7100059740471	-3.776133496833495	14.25918418590796	622063.4735235815	573.9521153437627	-0.0270210695473451	0.0007301381994824	329421.03070757986	602.492214590744	459.275603573676	0.751025	20.18248	0.2146247656953483	0.1093819664618465	-0.0634030038	-0.0433496803	-0.0795365714	-0.0361911425	-0.0332364428	-0.0499597547	0.025595561	-0.0511517892	-0.0189095938	-0.0528115853	0.1048444976	0.0728715384	0.051686944	-0.0074069931	0.0740027046	-0.0137952358	-0.0634881619	0.0056831614	0.018295917	0.0538143997	0.0435857571	0.0531950111	0.0114675354	-0.1134061539	0.0019571338	-0.0192056774	0.0306266769	0.0072560251	0.0075929739	0.0753945958	0.0712320133	-0.1014244166	0.0567595871	-0.0854270864	-0.0458806358	0.0202358303	0.0875770586	0.0479954093	0.1560436095	-0.0160014191	0.0580222973	0.0141876421	-0.0600000838	0.0544596754	0.0518263137	-0.0787332978	0.0823621714	0.0680047145	-0.0009152399	0.0002658461	-0.1320512805	0.0203222767	-0.0331128853	0.0593212986	-0.0576348845	-0.0053916154	-0.0266601574	-0.1039895829	-0.0533572293	-0.034706119	-0.0262184755	0.0222476112	-0.0638236613	-0.0172209065	-0.0204682537	-0.0873057839	0.0609408301	0.0346334182	-0.0451005481	-0.0346591194	-0.0182032289	-0.1223298723	0.0250390331	0.0106121919	-0.006625125	-0.0257054444	-0.0078967537	0.0875707597	0.1442737006	-0.0809803229	-0.0547235714	0.0599623163	-0.0441569321	0.0450896637	-0.012341766	0.0488542496	0.0154859254	-0.0931668048	-0.0449128604	0.0	0.0	-0.3358429410378818	0.000913330114045	8.341718972216293e-07	0.1127904810449741	-0.2647979488337597	-0.0359224419501202	0.0701179537065664	0.0012904218356597	1.232669734443732	0.0947263442717629	1.519474674213581	0.0089730802990925	-0.00109000663687	0.0011232320908173	1.188114468420648e-06	1.261650329841803e-06	0.002977830256283	-0.00024708217174	8.867473035234477e-06	6.1049599591755e-08	-0.0060509290036907	-0.0002909387246311	8.464534148997107e-08	3.6613741807705326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.9366655914021	1.0096059536651865	269295.26289512264	1.0193041816761903	792.3052934126421	3.595287438594937	12.926091766118544	627747.6779696929	574.1606010007652	0.208485657002484	0.0434662691757574	329660.39574155986	602.7670268309183	461.3012701569265	0.7278099999999998	19.55863	0.0926684033023123	0.0543937146366199	-0.0629229537	-0.0283462672	-0.0513534828	-0.0462256107	-0.0216310156	-0.0729462608	0.026688229	-0.0617574042	-0.0633199035	-0.1055744362	0.058417093	-0.025140223	0.0833311505	0.0165284636	0.0355636205	0.0460684239	0.0077680138	0.022500157	-0.071117236	0.0445474495	0.0925812198	0.0234387289	-0.0300492554	-0.0852067812	0.1507402371	0.0427456116	-0.0376059122	0.0696169054	-0.0114553243	-0.0108889207	0.1677453652	0.0594013467	0.0131687735	0.0423628044	0.1146970663	-0.0484816423	0.0042194444	0.0285649163	0.044292992	-0.013581306	0.0550211214	0.0271931667	-0.1020874221	0.0663286088	0.0489306786	-0.1036621586	0.0837853877	-0.020359116	-0.0418976774	-0.0229356223	-0.0299240726	-0.0206502292	0.0014120116	0.0773665258	-0.0092290906	0.003283101	-0.067583105	-0.0331124732	-0.0226681831	-0.1101110654	-0.0957345456	0.0073589903	-0.0670798481	-0.012948836	-0.0200150714	-0.0723589167	0.0433589953	0.0162206334	-0.0185164416	-0.0767457014	-0.0668367351	-0.082594695	0.0613989355	0.0410376767	0.0043908248	0.0389820993	-0.071211317	0.0114722537	0.0947902257	-0.0769543049	-0.0254311674	0.0183994551	-0.0026298413	-0.0098117549	-0.0168940661	-0.051469509	0.01402175	-0.0940480054	-0.0409184175	0.0	0.0	-0.3285348312666514	0.0073081097712304	5.340846842835354e-05	0.1079351353554071	-0.2585181586152885	0.0062797902184711	0.0668316383338394	3.943576518800648e-05	1.2217790148938263	-0.0108907195499057	1.4927439612349287	0.0001186077723146	-0.0020986728664188	-0.0010086662295488	4.404427800242504e-06	1.0174075626321929e-06	0.0028846038215701	-9.322643471289986e-05	8.320939207416826e-06	8.691168129278581e-09	-0.0057890259926983	0.0002619030109923	6.859318716688501e-08	3.351282194413654e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
520.5144544040601	1.5777888126580135	270935.2972435564	2.489417537348785	791.2927067612156	-1.0125866514264317	1.025331726646994	626144.1477734912	574.4421133726706	0.2815123719054782	0.0792492155358482	329983.7416160602	603.1837183265046	463.81034265639465	0.83306	22.387026	0.4500177525764312	0.2390408047933831	-0.0537160081	-0.0207398949	-0.0050847924	-0.0192463162	-0.0024858921	-0.081112181	0.0320303701	-0.0258022301	-0.0265636982	-0.0960659837	0.0154118327	-0.0367248278	0.0389398322	0.0890554424	-0.0119207508	0.0109271575	-0.0243947187	0.0382057746	-0.0038163058	0.0294384394	0.0597562247	0.007248822	-0.1042089779	-0.0215514846	-0.0623477042	-0.0308681904	-0.0076573058	0.0847324059	-0.1233708764	-0.0249667226	-0.1533489834	0.0292416866	-0.1720367492	0.0517975605	-0.0001486105	-0.0448059473	0.0657752783	0.0260676183	-0.0497511143	-0.0269843473	0.0380438747	0.0154657974	-0.0701048979	0.072332782	0.0268368855	-0.0435729501	0.0507715389	-0.062921475	-0.0526339706	-0.1009988352	0.0041636151	0.0408935102	-0.0906958946	0.0692664508	-0.0450251043	-0.0834374813	-0.0262369438	-0.0613291539	0.0589562091	-0.049946357	0.0243008273	0.0940713132	-0.0556568858	-0.0365928363	0.013865932	-0.0671062693	-0.0723741051	-0.0397469393	0.0024950301	-0.0889825685	-0.0326088882	0.021261277	0.0531929505	-0.0013544171	0.0629655463	-0.0577073738	-0.1743123807	-0.0858175947	0.0543585255	-0.1663383314	0.0197582023	-0.0088727849	-0.013832228	-0.0125339468	0.0768445714	-0.0506163653	0.0125543759	-0.0948433937	-0.0368399782	0.0	0.0	-0.3459664414295815	-0.0174316101629301	0.0003038610328723	0.119692778595448	-0.4207427041773712	-0.1622245455620827	0.1770244231184869	0.0263168031828242	1.2688067728929298	0.0470277579991034	1.6098706269389709	0.0022116100224222	-0.0048824064910299	-0.002783733624611	2.3837893143650898e-05	7.74917289279045e-06	0.003971164299696	0.0010865604781258	1.577014589518002e-05	1.180613672625184e-06	-0.0063854086670076	-0.0005963826743092	3.556722942163122e-07	4.077344384469577e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
521.07131332187	0.5568589178099046	271515.3135669784	0.3100918543444181	795.2414724638968	3.9487657026811576	15.592750574671015	632408.9995265467	574.3128539906952	-0.1292593819754302	0.0167079878286701	329835.2542589376	603.1303320176108	469.52160173022907	0.8654549999999999	23.257605	0.3142561836500693	0.1767758255913822	-0.0583410974	-0.0052085033	0.0239012001	-0.0355713729	0.0012458707	-0.0728444017	0.0276898642	-0.0736499179	0.0074580711	0.0927809587	0.031281544	-0.0186842061	0.0129509876	-0.0310284802	0.1410564806	-0.0614482248	-0.0084249966	0.0241256051	0.0063125545	0.1204837498	0.0687858979	0.0542518108	-0.1645504928	0.0324574683	-0.0949241054	-0.0409075764	0.0240549018	0.017646213	-0.1074607859	-0.0033489926	-0.1317330635	-0.0440827296	-0.1196585944	0.0978750098	0.0141693112	-0.0919068482	0.0930804057	0.0040460656	-0.0998397844	-0.0203168028	0.0482718223	0.0377035208	-0.0266410108	0.0527935165	0.0919520944	0.0065028976	-0.1195381184	-0.1170338306	-0.0468254542	-0.0859937079	-0.0823479606	-0.0149158656	-0.0188919411	0.0617833645	0.0613881193	-0.1154581644	0.0935307924	-0.1563121913	0.07542918	-0.0433334841	0.0488883501	-0.0069955654	-0.0650315151	-0.0139110361	-0.0139289688	-0.0622983448	-0.0217622223	-0.0327527963	0.0402988135	-0.0290783195	-0.0213391761	0.0306434856	-0.0700710633	-0.0610046758	0.0090250283	0.0116551461	-0.0009788844	0.0798100574	0.0999592203	-0.0615691684	-0.0152153467	-0.0606158289	0.0722823897	0.0366924665	-0.0011487723	-0.0422717285	0.0110841379	-0.0955522439	-0.0326859148	0.0	0.0	-0.3325814016486106	0.0133850397809708	0.0001791592899381	0.1106103887225544	-0.2846061302406042	0.1361365739367669	0.0810006493705317	0.0185331667632408	1.2261585214120032	-0.0426482514809265	1.50346471963127	0.0018188733543803	-0.0031538427807198	0.00172856371031	9.9467242854984e-06	2.987932500601018e-06	0.0034612972025878	-0.0005098670971081	1.1980578324642131e-05	2.599644567135424e-07	-0.0061821131053978	0.0002032955616097	4.132908537024378e-08	3.821852244793124e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
